order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
3013228,73019,47,1,9,7.0,29,18,1,13,pantry,honeys syrups nectars
2634597,20367,54,1,12,7.0,92,1,1,18,babies,baby food formula
2634597,20367,54,1,12,7.0,79,2,0,1,frozen,frozen pizza
2634597,20367,54,1,12,7.0,50,3,1,19,snacks,fruit vegetable snacks
2634597,20367,54,1,12,7.0,91,4,1,16,dairy eggs,soy lactosefree
2634597,20367,54,1,12,7.0,121,5,1,14,breakfast,cereal
2634597,20367,54,1,12,7.0,78,6,0,19,snacks,crackers
2634597,20367,54,1,12,7.0,78,7,1,19,snacks,crackers
2634597,20367,54,1,12,7.0,92,8,1,18,babies,baby food formula
784372,112802,15,5,13,1.0,123,1,1,4,produce,packaged vegetables fruits
784372,112802,15,5,13,1.0,83,2,1,4,produce,fresh vegetables
784372,112802,15,5,13,1.0,24,3,1,4,produce,fresh fruits
784372,112802,15,5,13,1.0,83,4,1,4,produce,fresh vegetables
784372,112802,15,5,13,1.0,24,5,1,4,produce,fresh fruits
784372,112802,15,5,13,1.0,123,6,1,4,produce,packaged vegetables fruits
784372,112802,15,5,13,1.0,32,7,1,4,produce,packaged produce
2712634,730,4,3,11,14.0,83,1,1,4,produce,fresh vegetables
2712634,730,4,3,11,14.0,54,2,0,17,household,paper goods
2712634,730,4,3,11,14.0,54,3,0,17,household,paper goods
2712634,730,4,3,11,14.0,54,4,0,17,household,paper goods
2712634,730,4,3,11,14.0,116,5,0,1,frozen,frozen produce
2712634,730,4,3,11,14.0,112,6,0,3,bakery,bread
2712634,730,4,3,11,14.0,86,7,0,16,dairy eggs,eggs
2712634,730,4,3,11,14.0,83,8,0,4,produce,fresh vegetables
2712634,730,4,3,11,14.0,83,9,0,4,produce,fresh vegetables
2712634,730,4,3,11,14.0,83,10,0,4,produce,fresh vegetables
2712634,730,4,3,11,14.0,131,11,0,9,dry goods pasta,dry pasta
3041795,115045,4,2,13,30.0,77,1,1,7,beverages,soft drinks
3041795,115045,4,2,13,30.0,115,2,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,3,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,4,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,5,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,6,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,7,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,8,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,9,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,10,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,94,11,1,7,beverages,tea
3041795,115045,4,2,13,30.0,115,12,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,13,1,7,beverages,water seltzer sparkling water
3041795,115045,4,2,13,30.0,115,14,0,7,beverages,water seltzer sparkling water
2695358,171458,53,4,9,3.0,130,1,1,14,breakfast,hot cereal pancake mixes
2695358,171458,53,4,9,3.0,5,2,1,13,pantry,marinades meat preparation
2695358,171458,53,4,9,3.0,72,3,1,13,pantry,condiments
2695358,171458,53,4,9,3.0,86,4,0,16,dairy eggs,eggs
2695358,171458,53,4,9,3.0,131,5,1,9,dry goods pasta,dry pasta
2695358,171458,53,4,9,3.0,21,6,0,16,dairy eggs,packaged cheese
2695358,171458,53,4,9,3.0,4,7,0,9,dry goods pasta,instant foods
2695358,171458,53,4,9,3.0,36,8,0,16,dairy eggs,butter
2695358,171458,53,4,9,3.0,21,9,0,16,dairy eggs,packaged cheese
2695358,171458,53,4,9,3.0,112,10,0,3,bakery,bread
2695358,171458,53,4,9,3.0,129,11,1,1,frozen,frozen appetizers sides
2695358,171458,53,4,9,3.0,53,12,1,16,dairy eggs,cream
2695358,171458,53,4,9,3.0,23,13,1,19,snacks,popcorn jerky
2695358,171458,53,4,9,3.0,3,14,1,19,snacks,energy granola bars
2695358,171458,53,4,9,3.0,48,15,0,14,breakfast,breakfast bars pastries
1776895,165474,14,6,8,8.0,24,1,1,4,produce,fresh fruits
1776895,165474,14,6,8,8.0,84,2,1,16,dairy eggs,milk
1776895,165474,14,6,8,8.0,123,3,1,4,produce,packaged vegetables fruits
1776895,165474,14,6,8,8.0,23,4,1,19,snacks,popcorn jerky
1776895,165474,14,6,8,8.0,86,5,1,16,dairy eggs,eggs
1776895,165474,14,6,8,8.0,123,6,1,4,produce,packaged vegetables fruits
1776895,165474,14,6,8,8.0,24,7,1,4,produce,fresh fruits
1776895,165474,14,6,8,8.0,83,8,0,4,produce,fresh vegetables
1776895,165474,14,6,8,8.0,104,9,0,13,pantry,spices seasonings
1776895,165474,14,6,8,8.0,30,10,0,6,international,latino foods
1776895,165474,14,6,8,8.0,83,11,0,4,produce,fresh vegetables
1776895,165474,14,6,8,8.0,83,12,0,4,produce,fresh vegetables
1776895,165474,14,6,8,8.0,83,13,0,4,produce,fresh vegetables
1776895,165474,14,6,8,8.0,83,14,0,4,produce,fresh vegetables
1776895,165474,14,6,8,8.0,123,15,1,4,produce,packaged vegetables fruits
1776895,165474,14,6,8,8.0,24,16,0,4,produce,fresh fruits
1776895,165474,14,6,8,8.0,24,17,1,4,produce,fresh fruits
1776895,165474,14,6,8,8.0,83,18,1,4,produce,fresh vegetables
1776895,165474,14,6,8,8.0,83,19,0,4,produce,fresh vegetables
1776895,165474,14,6,8,8.0,117,20,1,19,snacks,nuts seeds dried fruit
1776895,165474,14,6,8,8.0,106,21,1,12,meat seafood,hot dogs bacon sausage
1776895,165474,14,6,8,8.0,116,22,1,1,frozen,frozen produce
1776895,165474,14,6,8,8.0,131,23,0,9,dry goods pasta,dry pasta
1776895,165474,14,6,8,8.0,106,24,0,12,meat seafood,hot dogs bacon sausage
1776895,165474,14,6,8,8.0,120,25,1,16,dairy eggs,yogurt
1776895,165474,14,6,8,8.0,91,26,1,16,dairy eggs,soy lactosefree
1776895,165474,14,6,8,8.0,115,27,1,7,beverages,water seltzer sparkling water
1776895,165474,14,6,8,8.0,24,28,0,4,produce,fresh fruits
1776895,165474,14,6,8,8.0,117,29,0,19,snacks,nuts seeds dried fruit
1776895,165474,14,6,8,8.0,66,30,0,6,international,asian foods
2185950,177667,17,0,10,14.0,37,1,1,1,frozen,ice cream ice
2185950,177667,17,0,10,14.0,88,2,1,13,pantry,spreads
2185950,177667,17,0,10,14.0,120,3,1,16,dairy eggs,yogurt
2185950,177667,17,0,10,14.0,120,4,1,16,dairy eggs,yogurt
2185950,177667,17,0,10,14.0,91,5,1,16,dairy eggs,soy lactosefree
2762552,92738,12,1,16,12.0,83,1,1,4,produce,fresh vegetables
2762552,92738,12,1,16,12.0,120,2,1,16,dairy eggs,yogurt
2762552,92738,12,1,16,12.0,86,3,1,16,dairy eggs,eggs
2762552,92738,12,1,16,12.0,24,4,1,4,produce,fresh fruits
2762552,92738,12,1,16,12.0,83,5,1,4,produce,fresh vegetables
2762552,92738,12,1,16,12.0,83,6,0,4,produce,fresh vegetables
2762552,92738,12,1,16,12.0,59,7,1,15,canned goods,canned meals beans
2762552,92738,12,1,16,12.0,83,8,0,4,produce,fresh vegetables
2762552,92738,12,1,16,12.0,81,9,0,15,canned goods,canned jarred vegetables
2762552,92738,12,1,16,12.0,83,10,0,4,produce,fresh vegetables
3357594,151637,5,2,14,23.0,17,1,0,13,pantry,baking ingredients
3357594,151637,5,2,14,23.0,67,2,1,20,deli,fresh dips tapenades
3357594,151637,5,2,14,23.0,91,3,1,16,dairy eggs,soy lactosefree
3357594,151637,5,2,14,23.0,107,4,1,19,snacks,chips pretzels
3357594,151637,5,2,14,23.0,37,5,1,1,frozen,ice cream ice
3357594,151637,5,2,14,23.0,52,6,0,1,frozen,frozen breakfast
3357594,151637,5,2,14,23.0,107,7,0,19,snacks,chips pretzels
3357594,151637,5,2,14,23.0,84,8,0,16,dairy eggs,milk
3357594,151637,5,2,14,23.0,16,9,0,4,produce,fresh herbs
3357594,151637,5,2,14,23.0,24,10,0,4,produce,fresh fruits
3216978,131361,2,2,11,30.0,115,1,0,7,beverages,water seltzer sparkling water
3216978,131361,2,2,11,30.0,115,2,0,7,beverages,water seltzer sparkling water
3216978,131361,2,2,11,30.0,115,3,0,7,beverages,water seltzer sparkling water
3216978,131361,2,2,11,30.0,115,4,0,7,beverages,water seltzer sparkling water
3216978,131361,2,2,11,30.0,115,5,0,7,beverages,water seltzer sparkling water
3216978,131361,2,2,11,30.0,115,6,0,7,beverages,water seltzer sparkling water
3216978,131361,2,2,11,30.0,115,7,0,7,beverages,water seltzer sparkling water
3216978,131361,2,2,11,30.0,115,8,0,7,beverages,water seltzer sparkling water
539449,116067,12,4,14,3.0,53,1,1,16,dairy eggs,cream
539449,116067,12,4,14,3.0,84,2,1,16,dairy eggs,milk
2785841,195140,5,4,23,30.0,86,1,0,16,dairy eggs,eggs
2361547,101496,12,0,6,7.0,69,1,1,15,canned goods,soup broth bouillon
2361547,101496,12,0,6,7.0,24,2,1,4,produce,fresh fruits
2361547,101496,12,0,6,7.0,3,3,1,19,snacks,energy granola bars
2361547,101496,12,0,6,7.0,115,4,1,7,beverages,water seltzer sparkling water
2361547,101496,12,0,6,7.0,3,5,1,19,snacks,energy granola bars
1554566,36725,18,2,15,2.0,24,1,1,4,produce,fresh fruits
1554566,36725,18,2,15,2.0,110,2,1,13,pantry,pickled goods olives
1554566,36725,18,2,15,2.0,63,3,1,9,dry goods pasta,grains rice dried goods
1554566,36725,18,2,15,2.0,3,4,1,19,snacks,energy granola bars
1554566,36725,18,2,15,2.0,21,5,1,16,dairy eggs,packaged cheese
1554566,36725,18,2,15,2.0,83,6,1,4,produce,fresh vegetables
1554566,36725,18,2,15,2.0,83,7,0,4,produce,fresh vegetables
1554566,36725,18,2,15,2.0,37,8,0,1,frozen,ice cream ice
1554566,36725,18,2,15,2.0,37,9,0,1,frozen,ice cream ice
1554566,36725,18,2,15,2.0,37,10,0,1,frozen,ice cream ice
1426599,36843,10,5,17,1.0,20,1,0,11,personal care,oral hygiene
1426599,36843,10,5,17,1.0,4,2,0,9,dry goods pasta,instant foods
1426599,36843,10,5,17,1.0,69,3,1,15,canned goods,soup broth bouillon
1426599,36843,10,5,17,1.0,132,4,0,11,personal care,beauty
1426599,36843,10,5,17,1.0,51,5,1,13,pantry,preserved dips spreads
3028249,106077,16,0,14,3.0,112,1,0,3,bakery,bread
3028249,106077,16,0,14,3.0,45,2,1,19,snacks,candy chocolate
3028249,106077,16,0,14,3.0,24,3,1,4,produce,fresh fruits
3028249,106077,16,0,14,3.0,115,4,1,7,beverages,water seltzer sparkling water
3028249,106077,16,0,14,3.0,123,5,0,4,produce,packaged vegetables fruits
1562792,135367,45,4,22,10.0,54,1,1,17,household,paper goods
1562792,135367,45,4,22,10.0,98,2,1,7,beverages,juice nectars
1562792,135367,45,4,22,10.0,52,3,1,1,frozen,frozen breakfast
1562792,135367,45,4,22,10.0,92,4,1,18,babies,baby food formula
1562792,135367,45,4,22,10.0,4,5,0,9,dry goods pasta,instant foods
1562792,135367,45,4,22,10.0,10,6,0,17,household,kitchen supplies
1562792,135367,45,4,22,10.0,112,7,1,3,bakery,bread
1562792,135367,45,4,22,10.0,84,8,1,16,dairy eggs,milk
1562792,135367,45,4,22,10.0,78,9,0,19,snacks,crackers
1562792,135367,45,4,22,10.0,117,10,1,19,snacks,nuts seeds dried fruit
1562792,135367,45,4,22,10.0,24,11,1,4,produce,fresh fruits
614986,150784,32,3,7,3.0,83,1,1,4,produce,fresh vegetables
614986,150784,32,3,7,3.0,83,2,1,4,produce,fresh vegetables
614986,150784,32,3,7,3.0,59,3,1,15,canned goods,canned meals beans
614986,150784,32,3,7,3.0,83,4,1,4,produce,fresh vegetables
614986,150784,32,3,7,3.0,49,5,1,12,meat seafood,packaged poultry
614986,150784,32,3,7,3.0,83,6,1,4,produce,fresh vegetables
614986,150784,32,3,7,3.0,83,7,1,4,produce,fresh vegetables
614986,150784,32,3,7,3.0,83,8,1,4,produce,fresh vegetables
614986,150784,32,3,7,3.0,123,9,1,4,produce,packaged vegetables fruits
614986,150784,32,3,7,3.0,83,10,1,4,produce,fresh vegetables
614986,150784,32,3,7,3.0,83,11,1,4,produce,fresh vegetables
614986,150784,32,3,7,3.0,16,12,1,4,produce,fresh herbs
614986,150784,32,3,7,3.0,24,13,1,4,produce,fresh fruits
614986,150784,32,3,7,3.0,24,14,1,4,produce,fresh fruits
614986,150784,32,3,7,3.0,24,15,1,4,produce,fresh fruits
614986,150784,32,3,7,3.0,24,16,1,4,produce,fresh fruits
90440,120767,34,6,9,4.0,104,1,0,13,pantry,spices seasonings
1544237,91805,5,0,12,21.0,94,1,0,7,beverages,tea
1544237,91805,5,0,12,21.0,24,2,1,4,produce,fresh fruits
1544237,91805,5,0,12,21.0,29,3,0,13,pantry,honeys syrups nectars
1544237,91805,5,0,12,21.0,123,4,1,4,produce,packaged vegetables fruits
1544237,91805,5,0,12,21.0,24,5,0,4,produce,fresh fruits
1544237,91805,5,0,12,21.0,3,6,0,19,snacks,energy granola bars
1544237,91805,5,0,12,21.0,3,7,0,19,snacks,energy granola bars
1544237,91805,5,0,12,21.0,9,8,1,9,dry goods pasta,pasta sauce
1544237,91805,5,0,12,21.0,131,9,0,9,dry goods pasta,dry pasta
1544237,91805,5,0,12,21.0,86,10,0,16,dairy eggs,eggs
1544237,91805,5,0,12,21.0,107,11,0,19,snacks,chips pretzels
3267430,18626,3,0,12,21.0,123,1,1,4,produce,packaged vegetables fruits
3267430,18626,3,0,12,21.0,123,2,0,4,produce,packaged vegetables fruits
3267430,18626,3,0,12,21.0,123,3,0,4,produce,packaged vegetables fruits
3267430,18626,3,0,12,21.0,89,4,1,13,pantry,salad dressing toppings
3267430,18626,3,0,12,21.0,67,5,0,20,deli,fresh dips tapenades
3267430,18626,3,0,12,21.0,20,6,0,11,personal care,oral hygiene
3267430,18626,3,0,12,21.0,123,7,0,4,produce,packaged vegetables fruits
3267430,18626,3,0,12,21.0,83,8,0,4,produce,fresh vegetables
3213031,111177,4,4,9,16.0,110,1,0,13,pantry,pickled goods olives
3213031,111177,4,4,9,16.0,25,2,0,11,personal care,soap
3213031,111177,4,4,9,16.0,20,3,0,11,personal care,oral hygiene
3213031,111177,4,4,9,16.0,117,4,0,19,snacks,nuts seeds dried fruit
3213031,111177,4,4,9,16.0,104,5,0,13,pantry,spices seasonings
3213031,111177,4,4,9,16.0,84,6,1,16,dairy eggs,milk
3213031,111177,4,4,9,16.0,117,7,1,19,snacks,nuts seeds dried fruit
3213031,111177,4,4,9,16.0,24,8,1,4,produce,fresh fruits
3213031,111177,4,4,9,16.0,68,9,1,10,bulk,bulk grains rice dried goods
3213031,111177,4,4,9,16.0,24,10,1,4,produce,fresh fruits
3213031,111177,4,4,9,16.0,24,11,1,4,produce,fresh fruits
3213031,111177,4,4,9,16.0,81,12,1,15,canned goods,canned jarred vegetables
3213031,111177,4,4,9,16.0,108,13,1,16,dairy eggs,other creams cheeses
2400535,55895,6,6,8,13.0,83,1,1,4,produce,fresh vegetables
873440,74627,5,2,16,10.0,110,1,1,13,pantry,pickled goods olives
873440,74627,5,2,16,10.0,104,2,0,13,pantry,spices seasonings
873440,74627,5,2,16,10.0,23,3,0,19,snacks,popcorn jerky
873440,74627,5,2,16,10.0,77,4,0,7,beverages,soft drinks
1417705,97168,15,2,12,3.0,17,1,1,13,pantry,baking ingredients
1218118,89546,6,2,17,30.0,93,1,1,3,bakery,breakfast bakery
1218118,89546,6,2,17,30.0,38,2,1,1,frozen,frozen meals
1218118,89546,6,2,17,30.0,84,3,0,16,dairy eggs,milk
1218118,89546,6,2,17,30.0,71,4,0,16,dairy eggs,refrigerated pudding desserts
1218118,89546,6,2,17,30.0,129,5,0,1,frozen,frozen appetizers sides
1218118,89546,6,2,17,30.0,2,6,0,16,dairy eggs,specialty cheeses
1218118,89546,6,2,17,30.0,106,7,1,12,meat seafood,hot dogs bacon sausage
1218118,89546,6,2,17,30.0,86,8,0,16,dairy eggs,eggs
322310,119298,2,0,13,3.0,49,1,1,12,meat seafood,packaged poultry
322310,119298,2,0,13,3.0,86,2,1,16,dairy eggs,eggs
322310,119298,2,0,13,3.0,37,3,0,1,frozen,ice cream ice
322310,119298,2,0,13,3.0,93,4,1,3,bakery,breakfast bakery
322310,119298,2,0,13,3.0,107,5,0,19,snacks,chips pretzels
322310,119298,2,0,13,3.0,79,6,0,1,frozen,frozen pizza
322310,119298,2,0,13,3.0,130,7,0,14,breakfast,hot cereal pancake mixes
2567867,84883,6,0,18,12.0,32,1,1,4,produce,packaged produce
3157260,17759,11,1,9,14.0,128,1,1,3,bakery,tortillas flat bread
3157260,17759,11,1,9,14.0,120,2,1,16,dairy eggs,yogurt
3157260,17759,11,1,9,14.0,16,3,1,4,produce,fresh herbs
3157260,17759,11,1,9,14.0,21,4,1,16,dairy eggs,packaged cheese
3157260,17759,11,1,9,14.0,93,5,1,3,bakery,breakfast bakery
3157260,17759,11,1,9,14.0,86,6,0,16,dairy eggs,eggs
3157260,17759,11,1,9,14.0,24,7,0,4,produce,fresh fruits
3157260,17759,11,1,9,14.0,63,8,0,9,dry goods pasta,grains rice dried goods
3157260,17759,11,1,9,14.0,83,9,0,4,produce,fresh vegetables
1896598,2899,59,1,12,12.0,84,1,1,16,dairy eggs,milk
1896598,2899,59,1,12,12.0,112,2,1,3,bakery,bread
1896598,2899,59,1,12,12.0,24,3,1,4,produce,fresh fruits
1896598,2899,59,1,12,12.0,96,4,1,20,deli,lunch meat
1896598,2899,59,1,12,12.0,24,5,1,4,produce,fresh fruits
1896598,2899,59,1,12,12.0,91,6,1,16,dairy eggs,soy lactosefree
1896598,2899,59,1,12,12.0,83,7,1,4,produce,fresh vegetables
1896598,2899,59,1,12,12.0,83,8,1,4,produce,fresh vegetables
1896598,2899,59,1,12,12.0,12,9,1,9,dry goods pasta,fresh pasta
1896598,2899,59,1,12,12.0,123,10,1,4,produce,packaged vegetables fruits
1896598,2899,59,1,12,12.0,24,11,1,4,produce,fresh fruits
1896598,2899,59,1,12,12.0,120,12,1,16,dairy eggs,yogurt
1896598,2899,59,1,12,12.0,12,13,1,9,dry goods pasta,fresh pasta
1896598,2899,59,1,12,12.0,98,14,1,7,beverages,juice nectars
1896598,2899,59,1,12,12.0,13,15,1,20,deli,prepared meals
1896598,2899,59,1,12,12.0,123,16,1,4,produce,packaged vegetables fruits
1504073,189452,10,1,12,30.0,128,1,0,3,bakery,tortillas flat bread
1504073,189452,10,1,12,30.0,83,2,1,4,produce,fresh vegetables
1504073,189452,10,1,12,30.0,9,3,0,9,dry goods pasta,pasta sauce
1504073,189452,10,1,12,30.0,21,4,0,16,dairy eggs,packaged cheese
1504073,189452,10,1,12,30.0,83,5,1,4,produce,fresh vegetables
1504073,189452,10,1,12,30.0,24,6,1,4,produce,fresh fruits
1504073,189452,10,1,12,30.0,120,7,1,16,dairy eggs,yogurt
1504073,189452,10,1,12,30.0,28,8,0,5,alcohol,red wines
1504073,189452,10,1,12,30.0,77,9,0,7,beverages,soft drinks
1504073,189452,10,1,12,30.0,83,10,0,4,produce,fresh vegetables
3164882,106826,35,1,9,2.0,24,1,1,4,produce,fresh fruits
3164882,106826,35,1,9,2.0,98,2,1,7,beverages,juice nectars
3164882,106826,35,1,9,2.0,61,3,1,19,snacks,cookies cakes
3164882,106826,35,1,9,2.0,78,4,1,19,snacks,crackers
3164882,106826,35,1,9,2.0,61,5,1,19,snacks,cookies cakes
3164882,106826,35,1,9,2.0,52,6,1,1,frozen,frozen breakfast
3164882,106826,35,1,9,2.0,34,7,1,1,frozen,frozen meat seafood
3164882,106826,35,1,9,2.0,24,8,1,4,produce,fresh fruits
3164882,106826,35,1,9,2.0,83,9,1,4,produce,fresh vegetables
3164882,106826,35,1,9,2.0,38,10,1,1,frozen,frozen meals
3164882,106826,35,1,9,2.0,83,11,1,4,produce,fresh vegetables
3164882,106826,35,1,9,2.0,9,12,1,9,dry goods pasta,pasta sauce
3164882,106826,35,1,9,2.0,24,13,0,4,produce,fresh fruits
1461257,109330,19,1,15,7.0,84,1,1,16,dairy eggs,milk
1461257,109330,19,1,15,7.0,108,2,1,16,dairy eggs,other creams cheeses
1461257,109330,19,1,15,7.0,59,3,1,15,canned goods,canned meals beans
1461257,109330,19,1,15,7.0,21,4,1,16,dairy eggs,packaged cheese
1461257,109330,19,1,15,7.0,83,5,1,4,produce,fresh vegetables
1461257,109330,19,1,15,7.0,24,6,1,4,produce,fresh fruits
1461257,109330,19,1,15,7.0,83,7,1,4,produce,fresh vegetables
1461257,109330,19,1,15,7.0,24,8,1,4,produce,fresh fruits
1461257,109330,19,1,15,7.0,24,9,1,4,produce,fresh fruits
1461257,109330,19,1,15,7.0,116,10,1,1,frozen,frozen produce
380410,33466,6,4,14,2.0,92,1,0,18,babies,baby food formula
380410,33466,6,4,14,2.0,92,2,0,18,babies,baby food formula
380410,33466,6,4,14,2.0,92,3,0,18,babies,baby food formula
380410,33466,6,4,14,2.0,92,4,0,18,babies,baby food formula
380410,33466,6,4,14,2.0,92,5,0,18,babies,baby food formula
380410,33466,6,4,14,2.0,72,6,0,13,pantry,condiments
380410,33466,6,4,14,2.0,37,7,1,1,frozen,ice cream ice
380410,33466,6,4,14,2.0,104,8,1,13,pantry,spices seasonings
380410,33466,6,4,14,2.0,104,9,0,13,pantry,spices seasonings
380410,33466,6,4,14,2.0,45,10,0,19,snacks,candy chocolate
380410,33466,6,4,14,2.0,37,11,1,1,frozen,ice cream ice
380410,33466,6,4,14,2.0,9,12,0,9,dry goods pasta,pasta sauce
1834228,118803,11,5,10,10.0,54,1,1,17,household,paper goods
1834228,118803,11,5,10,10.0,31,2,1,7,beverages,refrigerated
1834228,118803,11,5,10,10.0,115,3,1,7,beverages,water seltzer sparkling water
1834228,118803,11,5,10,10.0,41,4,1,8,pets,cat food care
1834228,118803,11,5,10,10.0,69,5,1,15,canned goods,soup broth bouillon
1834228,118803,11,5,10,10.0,95,6,1,15,canned goods,canned meat seafood
754751,55423,17,4,12,4.0,73,1,0,11,personal care,facial care
754751,55423,17,4,12,4.0,73,2,0,11,personal care,facial care
754751,55423,17,4,12,4.0,26,3,1,7,beverages,coffee
754751,55423,17,4,12,4.0,73,4,0,11,personal care,facial care
2702229,29850,9,0,15,6.0,120,1,1,16,dairy eggs,yogurt
2702229,29850,9,0,15,6.0,21,2,1,16,dairy eggs,packaged cheese
2702229,29850,9,0,15,6.0,24,3,1,4,produce,fresh fruits
2702229,29850,9,0,15,6.0,120,4,1,16,dairy eggs,yogurt
2702229,29850,9,0,15,6.0,24,5,1,4,produce,fresh fruits
2702229,29850,9,0,15,6.0,91,6,1,16,dairy eggs,soy lactosefree
2702229,29850,9,0,15,6.0,84,7,1,16,dairy eggs,milk
2280991,191436,23,4,18,7.0,24,1,1,4,produce,fresh fruits
2280991,191436,23,4,18,7.0,24,2,1,4,produce,fresh fruits
2280991,191436,23,4,18,7.0,83,3,1,4,produce,fresh vegetables
2280991,191436,23,4,18,7.0,24,4,1,4,produce,fresh fruits
2280991,191436,23,4,18,7.0,83,5,1,4,produce,fresh vegetables
2280991,191436,23,4,18,7.0,120,6,1,16,dairy eggs,yogurt
2280991,191436,23,4,18,7.0,84,7,1,16,dairy eggs,milk
2280991,191436,23,4,18,7.0,83,8,1,4,produce,fresh vegetables
2280991,191436,23,4,18,7.0,123,9,1,4,produce,packaged vegetables fruits
2259308,40982,6,6,12,7.0,107,1,1,19,snacks,chips pretzels
2259308,40982,6,6,12,7.0,79,2,0,1,frozen,frozen pizza
2259308,40982,6,6,12,7.0,129,3,1,1,frozen,frozen appetizers sides
2259308,40982,6,6,12,7.0,130,4,0,14,breakfast,hot cereal pancake mixes
2259308,40982,6,6,12,7.0,3,5,0,19,snacks,energy granola bars
2259308,40982,6,6,12,7.0,38,6,1,1,frozen,frozen meals
2259308,40982,6,6,12,7.0,38,7,0,1,frozen,frozen meals
2259308,40982,6,6,12,7.0,61,8,0,19,snacks,cookies cakes
114603,76121,20,0,12,6.0,9,1,0,9,dry goods pasta,pasta sauce
114603,76121,20,0,12,6.0,26,2,1,7,beverages,coffee
114603,76121,20,0,12,6.0,17,3,0,13,pantry,baking ingredients
114603,76121,20,0,12,6.0,53,4,1,16,dairy eggs,cream
114603,76121,20,0,12,6.0,36,5,1,16,dairy eggs,butter
114603,76121,20,0,12,6.0,130,6,1,14,breakfast,hot cereal pancake mixes
114603,76121,20,0,12,6.0,24,7,1,4,produce,fresh fruits
2552301,95018,16,4,16,15.0,106,1,0,12,meat seafood,hot dogs bacon sausage
2552301,95018,16,4,16,15.0,83,2,0,4,produce,fresh vegetables
2552301,95018,16,4,16,15.0,123,3,0,4,produce,packaged vegetables fruits
2624851,23371,49,6,20,6.0,24,1,1,4,produce,fresh fruits
2624851,23371,49,6,20,6.0,24,2,1,4,produce,fresh fruits
2624851,23371,49,6,20,6.0,24,3,1,4,produce,fresh fruits
2624851,23371,49,6,20,6.0,120,4,1,16,dairy eggs,yogurt
2624851,23371,49,6,20,6.0,120,5,1,16,dairy eggs,yogurt
2624851,23371,49,6,20,6.0,24,6,1,4,produce,fresh fruits
2624851,23371,49,6,20,6.0,120,7,1,16,dairy eggs,yogurt
2624851,23371,49,6,20,6.0,78,8,1,19,snacks,crackers
2624851,23371,49,6,20,6.0,91,9,1,16,dairy eggs,soy lactosefree
2624851,23371,49,6,20,6.0,50,10,1,19,snacks,fruit vegetable snacks
2624851,23371,49,6,20,6.0,84,11,1,16,dairy eggs,milk
2624851,23371,49,6,20,6.0,83,12,1,4,produce,fresh vegetables
2624851,23371,49,6,20,6.0,91,13,1,16,dairy eggs,soy lactosefree
2624851,23371,49,6,20,6.0,21,14,1,16,dairy eggs,packaged cheese
2624851,23371,49,6,20,6.0,21,15,1,16,dairy eggs,packaged cheese
2624851,23371,49,6,20,6.0,24,16,1,4,produce,fresh fruits
2624851,23371,49,6,20,6.0,38,17,1,1,frozen,frozen meals
2624851,23371,49,6,20,6.0,107,18,1,19,snacks,chips pretzels
2624851,23371,49,6,20,6.0,24,19,1,4,produce,fresh fruits
2624851,23371,49,6,20,6.0,121,20,1,14,breakfast,cereal
2624851,23371,49,6,20,6.0,24,21,1,4,produce,fresh fruits
2624851,23371,49,6,20,6.0,128,22,1,3,bakery,tortillas flat bread
2624851,23371,49,6,20,6.0,38,23,1,1,frozen,frozen meals
2624851,23371,49,6,20,6.0,21,24,1,16,dairy eggs,packaged cheese
2624851,23371,49,6,20,6.0,23,25,1,19,snacks,popcorn jerky
2624851,23371,49,6,20,6.0,131,26,0,9,dry goods pasta,dry pasta
2624851,23371,49,6,20,6.0,81,27,0,15,canned goods,canned jarred vegetables
2624851,23371,49,6,20,6.0,21,28,1,16,dairy eggs,packaged cheese
2624851,23371,49,6,20,6.0,100,29,0,21,missing,missing
2624851,23371,49,6,20,6.0,83,30,1,4,produce,fresh vegetables
2624851,23371,49,6,20,6.0,64,31,0,7,beverages,energy sports drinks
2624851,23371,49,6,20,6.0,32,32,1,4,produce,packaged produce
2624851,23371,49,6,20,6.0,21,33,1,16,dairy eggs,packaged cheese
2624851,23371,49,6,20,6.0,31,34,1,7,beverages,refrigerated
117362,102260,10,1,19,11.0,69,1,0,15,canned goods,soup broth bouillon
117362,102260,10,1,19,11.0,24,2,0,4,produce,fresh fruits
117362,102260,10,1,19,11.0,8,3,0,3,bakery,bakery desserts
117362,102260,10,1,19,11.0,112,4,0,3,bakery,bread
117362,102260,10,1,19,11.0,32,5,0,4,produce,packaged produce
